"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM"
8.00,7/17/1987 0:00:00,"1705","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3947.00,10433.00,0.00,0.00,,15414.00
8.00,7/19/1987 0:00:00,"1735","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10505.00,0.00,0.00,,15415.00
8.00,7/24/1987 0:00:00,"1700","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3952.00,10450.00,0.00,0.00,,15416.00
8.00,7/31/1987 0:00:00,"1500","CST",13.00,"BOULDER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3958.00,10510.00,0.00,0.00,,15417.00
8.00,7/31/1987 0:00:00,"1843","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10506.00,0.00,0.00,,15418.00
8.00,8/4/1987 0:00:00,"0500","CST",75.00,"LOGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4038.00,10312.00,0.00,0.00,,15419.00
8.00,8/4/1987 0:00:00,"0530","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4030.00,10417.00,0.00,0.00,,15420.00
8.00,8/6/1987 0:00:00,"2341","CST",77.00,"MESA","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,57.00,0.00,0.00,0.00,,0.00,,"DEN",,,3905.00,10833.00,0.00,0.00,,15421.00
8.00,8/7/1987 0:00:00,"1530","CST",69.00,"LARIMER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,20.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4046.00,10454.00,0.00,0.00,,15422.00
8.00,8/7/1987 0:00:00,"1650","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,53.00,0.00,0.00,0.00,,0.00,,"DEN",,,4038.00,10419.00,0.00,0.00,,15423.00
8.00,8/7/1987 0:00:00,"1725","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,56.00,0.00,0.00,0.00,,0.00,,"DEN",,,4021.00,10435.00,0.00,0.00,,15424.00
8.00,8/9/1987 0:00:00,"1445","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3922.00,10452.00,0.00,0.00,,15425.00
8.00,8/9/1987 0:00:00,"1540","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3914.00,10453.00,0.00,0.00,,15426.00
8.00,8/9/1987 0:00:00,"1645","CST",13.00,"BOULDER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4001.00,10516.00,0.00,0.00,,15427.00
8.00,8/11/1987 0:00:00,"1900","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,61.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10505.00,0.00,0.00,,15428.00
8.00,9/5/1987 0:00:00,"1705","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,87.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10451.00,0.00,0.00,,15429.00
8.00,9/5/1987 0:00:00,"1720","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,140.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10448.00,0.00,0.00,,15430.00
8.00,9/5/1987 0:00:00,"1825","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,120.00,0.00,0.00,0.00,,0.00,,"DEN",,,3954.00,10431.00,0.00,0.00,,15431.00
8.00,9/5/1987 0:00:00,"1935","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,120.00,0.00,0.00,0.00,,0.00,,"DEN",,,3949.00,10413.00,0.00,0.00,,15432.00
8.00,9/6/1987 0:00:00,"1700","CST",99.00,"PROWERS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3805.00,10237.00,0.00,0.00,,15433.00
8.00,9/7/1987 0:00:00,"1945","CST",73.00,"LINCOLN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3908.00,10315.00,0.00,0.00,,15434.00
8.00,9/10/1987 0:00:00,"1650","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10449.00,0.00,0.00,,15435.00
8.00,9/10/1987 0:00:00,"1755","CST",123.00,"WELD","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4032.00,10442.00,0.00,0.00,,15436.00
8.00,9/17/1987 0:00:00,"1700","CST",89.00,"OTERO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,3805.00,10401.00,0.00,0.00,,15437.00
8.00,9/20/1987 0:00:00,"1510","CST",61.00,"KIOWA","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,3828.00,10217.00,0.00,0.00,,15438.00
8.00,9/20/1987 0:00:00,"1511","CST",101.00,"PUEBLO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3815.00,10439.00,0.00,0.00,,15439.00
8.00,9/20/1987 0:00:00,"1700","CST",89.00,"OTERO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,"DEN",,,3807.00,10401.00,0.00,0.00,,15440.00
8.00,9/26/1987 0:00:00,"2205","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10505.00,0.00,0.00,,15441.00
8.00,2/22/1988 0:00:00,"2122","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,,,,4014.00,10456.00,0.00,0.00,,15442.00
8.00,4/19/1988 0:00:00,"1530","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3903.00,10429.00,0.00,0.00,,15443.00
8.00,4/19/1988 0:00:00,"1552","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,60.00,"1",0.00,0.00,0.00,25.00,"K",0.00,,,,,4005.00,10448.00,0.00,0.00,,15444.00
8.00,4/19/1988 0:00:00,"1628","CST",41.00,"EL PASO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3846.00,10418.00,0.00,0.00,,15445.00
8.00,4/21/1988 0:00:00,"1535","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,30.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3955.00,10500.00,0.00,0.00,,15446.00
8.00,4/21/1988 0:00:00,"1800","MST",43.00,"FREMONT","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.30,30.00,"1",0.00,0.00,0.00,25.00,"K",0.00,,,,,3825.00,10501.00,0.00,0.00,,15447.00
8.00,4/21/1988 0:00:00,"1830","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,40.00,"1",0.00,0.00,0.00,0.25,"K",0.00,,,,,4030.00,10408.00,0.00,0.00,,15448.00
8.00,4/21/1988 0:00:00,"1910","CST",121.00,"WASHINGTON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3940.00,10251.00,0.00,0.00,,15449.00
8.00,4/21/1988 0:00:00,"2005","CST",75.00,"LOGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,4055.00,10334.00,0.00,0.00,,15450.00
8.00,4/24/1988 0:00:00,"1304","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,2.00,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4031.00,10423.00,0.00,0.00,,15451.00
8.00,5/2/1988 0:00:00,"1012","MST",99.00,"PROWERS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3757.00,10207.00,0.00,0.00,,15452.00
8.00,5/16/1988 0:00:00,"1644","CST",41.00,"EL PASO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,67.00,0.00,0.00,0.00,,0.00,,"DEN",,,3850.00,10449.00,0.00,0.00,,15453.00
8.00,5/16/1988 0:00:00,"1845","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4023.00,10441.00,0.00,0.00,,15454.00
8.00,5/19/1988 0:00:00,"1457","MST",125.00,"YUMA","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.50,73.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,3958.00,10223.00,0.00,0.00,,15455.00
8.00,5/19/1988 0:00:00,"1522","MST",61.00,"KIOWA","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3832.00,10255.00,0.00,0.00,,15456.00
8.00,5/25/1988 0:00:00,"1530","CST",87.00,"MORGAN","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4015.00,10337.00,0.00,0.00,,15457.00
8.00,5/27/1988 0:00:00,"1652","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,4032.00,10503.00,0.00,0.00,,15458.00
8.00,5/30/1988 0:00:00,"0205","CST",39.00,"ELBERT","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,3913.00,10432.00,0.00,0.00,,15459.00
8.00,5/30/1988 0:00:00,"2003","CST",95.00,"PHILLIPS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4038.00,10237.00,0.00,0.00,,15460.00
8.00,5/30/1988 0:00:00,"2030","MST",63.00,"KIT CARSON","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,50.00,"2",0.00,0.00,0.00,25.00,"K",0.00,,,,,3918.00,10240.00,0.00,0.00,,15461.00
8.00,5/30/1988 0:00:00,"2100","MST",99.00,"PROWERS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3810.00,10243.00,0.00,0.00,,15462.00
8.00,5/30/1988 0:00:00,"2116","MST",17.00,"CHEYENNE","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,20.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3856.00,10212.00,0.00,0.00,,15463.00
8.00,5/31/1988 0:00:00,"0025","MST",75.00,"LOGAN","CO","TORNADO",0.00,,,,,0.00,,0.00,,,2.00,50.00,"1",0.00,0.00,0.00,25.00,"K",0.00,,,,,4039.00,10312.00,0.00,0.00,,15464.00
8.00,5/31/1988 0:00:00,"1817","CST",121.00,"WASHINGTON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3945.00,10318.00,0.00,0.00,,15465.00
8.00,6/5/1988 0:00:00,"1505","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,50.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,4000.00,10458.00,4002.00,10459.00,,15466.00
8.00,6/5/1988 0:00:00,"1506","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,50.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,4002.00,10459.00,4002.00,10458.00,,15467.00
8.00,6/5/1988 0:00:00,"1525","MST",13.00,"BOULDER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,50.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,3957.00,10504.00,0.00,0.00,,15468.00
8.00,6/5/1988 0:00:00,"1530","CST",77.00,"MESA","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,3905.00,10827.00,0.00,0.00,,15469.00
8.00,6/5/1988 0:00:00,"1555","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,4019.00,10504.00,0.00,0.00,,15470.00
8.00,6/7/1988 0:00:00,"1930","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4024.00,10503.00,0.00,0.00,,15471.00
8.00,6/8/1988 0:00:00,"1805","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3956.00,10440.00,0.00,0.00,,15472.00
8.00,6/8/1988 0:00:00,"1824","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3951.00,10447.00,0.00,0.00,,15473.00
8.00,6/9/1988 0:00:00,"1430","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3931.00,10518.00,0.00,0.00,,15474.00
8.00,6/9/1988 0:00:00,"1443","CST",13.00,"BOULDER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4010.00,10506.00,0.00,0.00,,15475.00
8.00,6/9/1988 0:00:00,"1507","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10505.00,0.00,0.00,,15476.00
8.00,6/9/1988 0:00:00,"1530","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,150.00,0.00,0.00,0.00,,0.00,,"DEN",,,3948.00,10505.00,0.00,0.00,,15477.00
8.00,6/9/1988 0:00:00,"1533","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4032.00,10509.00,0.00,0.00,,15478.00
8.00,6/9/1988 0:00:00,"1708","CST",101.00,"PUEBLO","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,3755.00,10452.00,0.00,0.00,,15479.00
8.00,6/10/1988 0:00:00,"1550","CST",31.00,"DENVER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,3946.00,10453.00,0.00,0.00,,15480.00
8.00,6/10/1988 0:00:00,"1617","MST",5.00,"ARAPAHOE","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,20.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3943.00,10450.00,0.00,0.00,,15481.00
8.00,6/10/1988 0:00:00,"1635","MST",5.00,"ARAPAHOE","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.10,20.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3945.00,10450.00,0.00,0.00,,15482.00
8.00,6/10/1988 0:00:00,"1745","CST",51.00,"GUNNISON","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,58.00,0.00,0.00,0.00,,0.00,,"DEN",,,3833.00,10655.00,0.00,0.00,,15483.00
8.00,6/11/1988 0:00:00,"1757","CST",101.00,"PUEBLO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,60.00,0.00,0.00,0.00,,0.00,,"DEN",,,3815.00,10439.00,0.00,0.00,,15484.00
8.00,6/12/1988 0:00:00,"1410","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4048.00,10535.00,0.00,0.00,,15485.00
8.00,6/12/1988 0:00:00,"1802","CST",117.00,"SUMMIT","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3937.00,10600.00,0.00,0.00,,15486.00
8.00,6/13/1988 0:00:00,"1318","CST",35.00,"DOUGLAS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,200.00,0.00,0.00,0.00,,0.00,,"DEN",,,3931.00,10446.00,0.00,0.00,,15487.00
8.00,6/13/1988 0:00:00,"1405","CST",101.00,"PUEBLO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,59.00,0.00,0.00,0.00,,0.00,,"DEN",,,3816.00,10436.00,0.00,0.00,,15488.00
8.00,6/13/1988 0:00:00,"1419","CST",59.00,"JEFFERSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3935.00,10516.00,0.00,0.00,,15489.00
8.00,6/13/1988 0:00:00,"1422","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.20,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3943.00,10418.00,0.00,0.00,,15490.00
8.00,6/13/1988 0:00:00,"1440","CST",1.00,"ADAMS","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,113.00,0.00,0.00,0.00,,0.00,,"DEN",,,3948.00,10418.00,0.00,0.00,,15491.00
8.00,6/13/1988 0:00:00,"1530","CST",87.00,"MORGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4015.00,10348.00,0.00,0.00,,15492.00
8.00,6/13/1988 0:00:00,"1647","CST",17.00,"CHEYENNE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3844.00,10221.00,0.00,0.00,,15493.00
8.00,6/13/1988 0:00:00,"1650","CST",17.00,"CHEYENNE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3846.00,10247.00,0.00,0.00,,15494.00
8.00,6/13/1988 0:00:00,"1700","MST",75.00,"LOGAN","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.50,50.00,"2",0.00,0.00,0.00,250.00,"K",0.00,,,,,4052.00,10256.00,0.00,0.00,,15495.00
8.00,6/13/1988 0:00:00,"1700","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3918.00,10216.00,0.00,0.00,,15496.00
8.00,6/13/1988 0:00:00,"1700","CST",63.00,"KIT CARSON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,100.00,0.00,0.00,0.00,,0.00,,"DEN",,,3918.00,10236.00,0.00,0.00,,15497.00
8.00,6/13/1988 0:00:00,"2030","CST",73.00,"LINCOLN","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,1.00,0.00,,0.00,,"DEN",,,3908.00,10311.00,0.00,0.00,,15498.00
8.00,6/15/1988 0:00:00,"1515","CST",5.00,"ARAPAHOE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,138.00,0.00,0.00,0.00,,0.00,,"DEN",,,3943.00,10450.00,0.00,0.00,,15499.00
8.00,6/15/1988 0:00:00,"1603","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,2.00,100.00,"1",0.00,0.00,0.00,2.50,"K",0.00,,,,,3953.00,10444.00,0.00,0.00,,15500.00
8.00,6/15/1988 0:00:00,"1616","MST",31.00,"DENVER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,400.00,"2",0.00,0.00,0.00,2.50,"M",0.00,,,,,3944.00,10456.00,0.00,0.00,,15501.00
8.00,6/15/1988 0:00:00,"1624","MST",31.00,"DENVER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,2.50,200.00,"3",0.00,0.00,7.00,25.00,"M",0.00,,,,,3944.00,10456.00,0.00,0.00,,15502.00
8.00,6/15/1988 0:00:00,"1630","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,100.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3959.00,10448.00,0.00,0.00,,15503.00
8.00,6/15/1988 0:00:00,"1638","MST",69.00,"LARIMER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,50.00,"1",0.00,0.00,0.00,2.50,"K",0.00,,,,,4040.00,10502.00,0.00,0.00,,15504.00
8.00,6/15/1988 0:00:00,"1745","CST",11.00,"BENT","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,3804.00,10254.00,0.00,0.00,,15505.00
8.00,6/15/1988 0:00:00,"1906","CST",121.00,"WASHINGTON","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,275.00,0.00,0.00,0.00,,0.00,,"DEN",,,4023.00,10323.00,0.00,0.00,,15506.00
8.00,6/15/1988 0:00:00,"2020","CST",75.00,"LOGAN","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,4029.00,10321.00,0.00,0.00,,15507.00
8.00,6/22/1988 0:00:00,"1630","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3959.00,10448.00,0.00,0.00,,15508.00
8.00,6/23/1988 0:00:00,"1530","CST",109.00,"SAGUACHE","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3815.00,10608.00,0.00,0.00,,15509.00
8.00,6/25/1988 0:00:00,"1335","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3944.00,10436.00,0.00,0.00,,15510.00
8.00,6/25/1988 0:00:00,"1355","CST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,40.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3956.00,10441.00,0.00,0.00,,15511.00
8.00,6/25/1988 0:00:00,"1446","MST",69.00,"LARIMER","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,63.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4024.00,10457.00,0.00,0.00,,15512.00
8.00,6/25/1988 0:00:00,"1520","CST",69.00,"LARIMER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4023.00,10504.00,0.00,0.00,,15513.00
8.00,6/25/1988 0:00:00,"1730","CST",31.00,"DENVER","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,3944.00,10456.00,0.00,0.00,,15514.00
8.00,6/25/1988 0:00:00,"2030","CST",123.00,"WELD","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,,"DEN",,,4030.00,10417.00,0.00,0.00,,15515.00
8.00,6/26/1988 0:00:00,"1337","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,1.00,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3947.00,10436.00,0.00,0.00,,15516.00
8.00,7/6/1988 0:00:00,"2056","CST",101.00,"PUEBLO","CO","TSTM WIND",0.00,,,,,0.00,,0.00,,,0.00,0.00,,50.00,0.00,0.00,0.00,,0.00,,"DEN",,,3816.00,10436.00,0.00,0.00,,15517.00
8.00,7/7/1988 0:00:00,"1330","CST",63.00,"KIT CARSON","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,3918.00,10216.00,0.00,0.00,,15518.00
8.00,7/7/1988 0:00:00,"1812","MST",123.00,"WELD","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,30.00,"1",0.00,0.00,0.00,0.00,"K",0.00,,,,,4032.00,10433.00,0.00,0.00,,15519.00
8.00,7/7/1988 0:00:00,"1842","CST",69.00,"LARIMER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,75.00,0.00,0.00,0.00,,0.00,,"DEN",,,4035.00,10505.00,0.00,0.00,,15520.00
8.00,7/8/1988 0:00:00,"1348","CST",119.00,"TELLER","CO","HAIL",0.00,,,,,0.00,,0.00,,,0.00,0.00,,175.00,0.00,0.00,0.00,,0.00,,"DEN",,,3900.00,10510.00,0.00,0.00,,15521.00
8.00,7/8/1988 0:00:00,"1501","MST",1.00,"ADAMS","CO","TORNADO",0.00,,,,,0.00,,0.00,,,0.50,13.00,"0",0.00,0.00,0.00,0.00,"K",0.00,,,,,3956.00,10356.00,0.00,0.00,,15522.00
